Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F3: Sample,Found in Sample: [S3] F3: Sample,# Protein Groups,Modifications
FALSE,High,Master Protein,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1,0,22.046,23,5,19,3,245,27.7,4.78,38.72,5,0,3022094.281,High,1,
FALSE,High,Master Protein,Q9Y230,RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3,0,39.516,21,8,18,8,463,51.1,5.64,30.7,8,0,10142926.25,High,1,
FALSE,High,Master Protein,P60866,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1,0,34.353,29,4,18,4,119,13.4,9.94,32.43,4,0,30702039.88,High,1,
FALSE,High,Master Protein,P31948,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,0,38.184,22,10,18,10,543,62.6,6.8,16.98,10,0,10537955.22,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Q9UQ80,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3,0,37.756,30,10,18,10,394,43.8,6.55,17.01,10,0,10669122.38,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P22392,Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1,0,24.072,38,5,18,1,152,17.3,8.41,23.43,5,4,17368764.53,High,1,
FALSE,Medium,Master Protein,A6NGG8,Photoreceptor cilium actin regulator OS=Homo sapiens OX=9606 GN=PCARE PE=1 SV=1,0.031,2.029,1,1,17,1,1288,139.6,8.07,0,1,0,6866499.5,High,1,
FALSE,High,Master Protein,P31946,14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3,0,17.492,22,5,17,3,246,28.1,4.83,34.33,5,0,1063021.563,High,1,
FALSE,High,Master Protein,P46783,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1,0,11.14,24,3,17,3,165,18.9,10.15,36.04,3,0,8166696.125,High,1,
FALSE,High,Master Protein,Q02878,60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,0,31.433,26,8,17,8,288,32.7,10.58,20.5,8,0,10464929.34,High,1,
FALSE,High,Master Protein,O00233,26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3,0,23.439,27,5,17,5,223,24.7,6.95,25.17,5,0,7321917.25,High,1,
FALSE,High,Master Protein,P07195,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2,0,36.525,23,7,17,5,334,36.6,6.05,32.74,7,2,37211163.88,High,1,
FALSE,High,Master Protein,Q9Y265,RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1,0,42.519,29,9,17,9,456,50.2,6.42,24.37,9,0,9061109.625,High,1,
FALSE,High,Master Protein,P05388,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,0,42.769,27,5,16,5,317,34.3,5.97,37.48,5,0,15193430.25,High,1,
FALSE,High,Master Protein,P26640,Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4,0,50.346,11,10,16,10,1264,140.4,7.59,24.71,10,0,9611749.063,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P60228,Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens OX=9606 GN=EIF3E PE=1 SV=1,0,36.989,26,10,16,10,445,52.2,6.04,18.25,10,0,8164921.563,High,1,
FALSE,High,Master Protein,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,0,16.063,11,6,16,2,577,67.8,6.4,7.42,6,0,583105.6875,High,1,
FALSE,High,Master Protein,Q07020,60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2,0,31.051,31,6,16,6,188,21.6,11.72,41.1,6,0,18794409,High,1,
FALSE,High,Master Protein,P62851,40S ribosomal protein S25 OS=Homo sapiens OX=9606 GN=RPS25 PE=1 SV=1,0,11.954,28,4,16,4,125,13.7,10.11,32.54,4,0,28031473.63,High,1,
FALSE,High,Master Protein,P46781,40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3,0,20.283,28,6,16,6,194,22.6,10.65,25.12,6,0,19695892.25,High,1,
FALSE,High,Master Protein,P62750,60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1,0,21.975,33,6,16,6,156,17.7,10.45,16.87,6,0,13968832.13,High,1,
FALSE,High,Master Protein,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,0,24.173,32,6,16,6,249,28.7,6.02,24.8,6,0,14054934.73,High,1,
FALSE,High,Master Protein,P62857,40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1,0,12.187,36,3,16,3,69,7.8,10.7,29.14,3,0,7824920.938,High,1,
FALSE,High,Master Protein,P31947,14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1,0,11.448,12,3,15,1,248,27.8,4.74,32.49,3,0,1481244.75,High,1,
FALSE,High,Master Protein,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4,0,10.671,13,3,15,1,246,28.2,4.84,30.43,3,0,,High,1,
FALSE,High,Master Protein,P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5,0,46.117,10,12,15,12,1512,170.5,7.33,14.64,12,0,6804948.906,High,1,
FALSE,High,Master Protein,Q9Y262,Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1,0,44.28,21,10,15,10,564,66.7,6.34,16.67,10,0,8473504.656,High,1,
FALSE,High,Master Protein,P06733,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2,0,28.23,22,7,15,7,434,47.1,7.39,23.52,7,0,8843978.563,High,1,
FALSE,High,Master Protein,P05387,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1,0,50.118,70,4,15,4,115,11.7,4.54,47.21,4,0,26664653.38,High,1,
FALSE,High,Master Protein,P36578,60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5,0,32.474,21,7,14,7,427,47.7,11.06,16.17,7,0,10973199.13,High,1,
FALSE,High,Master Protein,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2,0,31.407,18,6,14,4,332,36.7,8.27,19.18,6,0,9802621.719,High,1,
FALSE,Medium,Master Protein,O14983,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2A1 PE=1 SV=1,0.044,1.635,1,1,14,1,1001,110.2,5.16,0,1,0,4988847,High,1,Phospho [T446; T447]
FALSE,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,0,35.378,14,9,13,9,806,89.3,5.26,13.35,9,0,3399594.656,High,1,
FALSE,High,Master Protein,P62906,60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2,0,25.496,28,6,13,6,217,24.8,9.94,11.59,6,0,12580466.13,High,1,
FALSE,High,Master Protein,P18621,60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3,0,15.732,19,4,13,4,184,21.4,10.17,11.98,4,0,8735957,High,1,
FALSE,High,Master Protein,P46777,60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3,0,34.098,26,7,13,7,297,34.3,9.72,15.75,7,0,7748900.875,High,1,
FALSE,High,Master Protein,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,0,30.385,19,8,13,8,545,60.5,6.49,23.54,8,0,6792410.625,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,P19013,"Keratin, type II cytoskeletal 4 OS=Homo sapiens OX=9606 GN=KRT4 PE=1 SV=5",0,8.51,7,4,13,1,520,56.1,6.61,19.84,4,0,480819.5,High,1,
FALSE,High,Master Protein,P39023,60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2,0,25.371,24,8,12,8,403,46.1,10.18,9.71,8,0,10663906.78,High,1,
FALSE,High,Master Protein,Q7Z794,"Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",0,12.622,6,4,12,1,578,61.9,5.99,27.38,4,0,,High,1,
FALSE,High,Master Protein,P49327,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3,0,25.273,5,9,12,9,2511,273.3,6.44,12.65,9,0,1329319.5,High,1,
FALSE,High,Master Protein,P27708,CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3,0,49.545,7,12,12,12,2225,242.8,6.46,18.56,12,0,10048202.28,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P62277,40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2,0,12.632,34,6,12,6,151,17.2,10.54,2.41,6,0,16080057,High,1,
FALSE,High,Master Protein,P62841,40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2,0,22.879,30,3,12,3,145,17,10.39,20.62,3,0,8210698.828,High,1,
FALSE,High,Master Protein,Q13310,Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1,0,29.672,13,7,12,3,644,70.7,9.26,27.89,7,0,450111.9063,High,1,
FALSE,High,Master Protein,Q92530,Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2,0,27.165,34,5,12,5,271,29.8,5.74,21.3,5,0,9327652.875,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P19338,Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3,0,31.352,13,7,12,7,710,76.6,4.7,17.77,7,0,4403158,High,1,
FALSE,Medium,Master Protein,Q6R2W3,SCAN domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZBED9 PE=2 SV=1,0.038,1.774,1,1,12,1,1325,151.6,6.73,8.91,1,0,2807476.438,High,1,
FALSE,High,Master Protein,Q9UL46,Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4,0,21.485,34,6,12,6,239,27.4,5.73,8.62,6,0,4448870.375,High,1,
FALSE,High,Master Protein,Q13616,Cullin-1 OS=Homo sapiens OX=9606 GN=CUL1 PE=1 SV=2,0,28.252,11,8,12,8,776,89.6,8,13.54,8,0,6228924.469,High,1,
FALSE,High,Master Protein,P61289,Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1,0,24.737,28,6,12,6,254,29.5,5.95,19.26,6,0,7305095.188,High,1,
FALSE,High,Master Protein,P13010,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3,0,26.83,12,6,11,6,732,82.7,5.81,6.22,6,0,4017018.375,High,1,
FALSE,High,Master Protein,O95456,Proteasome assembly chaperone 1 OS=Homo sapiens OX=9606 GN=PSMG1 PE=1 SV=1,0,16.554,20,5,11,5,288,32.8,7.17,4.32,5,0,7025829,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P27635,60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4,0,7.921,19,4,11,4,214,24.6,10.08,4.56,4,0,5467133.188,High,1,
FALSE,High,Master Protein,P61353,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2,0,9.847,21,3,11,3,136,15.8,10.56,11.89,3,0,6777091.625,High,1,
FALSE,High,Master Protein,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4,0,23.654,13,5,11,5,535,57.5,6.46,23.51,5,0,8191928.25,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,O75821,Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2,0,27.945,31,6,11,6,320,35.6,6.13,20.18,6,0,7678600.25,High,1,Met-loss [N-Term]
FALSE,High,Master Protein,P30050,60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,0,28.233,34,4,10,4,165,17.8,9.42,17.21,4,0,14179065.38,High,1,
FALSE,High,Master Protein,Q13347,Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1,0,25.883,22,5,10,5,325,36.5,5.64,19.77,5,0,6782346.688,High,1,
FALSE,High,Master Protein,P63220,40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1,0,28.05,59,5,10,5,83,9.1,8.5,24.54,5,0,9707181.5,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,P05386,60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1,0,45.481,81,4,10,4,114,11.5,4.32,39.16,4,0,14853694.19,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q14204,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5,0,21.625,2,9,10,9,4646,532.1,6.4,9.46,9,0,,High,1,
FALSE,High,Master Protein,O60506,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2,0,21.222,13,6,10,6,623,69.6,8.59,14.51,6,0,3082818,High,1,
FALSE,High,Master Protein,P62888,60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2,0,23.497,46,4,10,4,115,12.8,9.63,22.22,4,0,8426853,High,1,
FALSE,Medium,Master Protein,Q8WXE1,ATR-interacting protein OS=Homo sapiens OX=9606 GN=ATRIP PE=1 SV=1,0.038,1.773,1,1,10,1,791,85.8,6.32,17.53,1,0,126561770,High,1,
FALSE,High,Master Protein,P62244,40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2,0,9.256,25,4,10,4,130,14.8,10.13,11.19,4,0,17060020.25,High,1,
FALSE,Low,Master Protein,P30690,Major outer membrane protein P.IB OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=porB PE=1 SV=1,0.081,1.345,9,1,10,1,331,35.7,7.72,0,1,0,174481417.1,High,1,Phospho [S58]
FALSE,High,Master Protein,P46776,60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2,0,11.772,20,3,10,3,148,16.6,11,14.1,3,0,7776022.75,High,1,
FALSE,High,Master Protein,Q969U7,Proteasome assembly chaperone 2 OS=Homo sapiens OX=9606 GN=PSMG2 PE=1 SV=1,0,16.583,20,5,10,5,264,29.4,6.98,13.03,5,0,5899937,High,1,
FALSE,High,Master Protein,Q99832,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,0,13.355,11,6,9,6,543,59.3,7.65,3.61,6,0,2097712.313,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Q7RTS7,"Keratin, type II cytoskeletal 74 OS=Homo sapiens OX=9606 GN=KRT74 PE=1 SV=2",0,8.873,5,3,9,1,529,57.8,7.71,17.73,3,0,1151219.125,High,1,
FALSE,High,Master Protein,Q8N163,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,0,21.937,15,8,9,8,923,102.8,5.22,9.26,8,0,1552314.313,High,1,
FALSE,High,Master Protein,P62917,60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2,0,22.79,11,3,9,3,257,28,11.03,18.57,3,0,7234411.188,High,1,
FALSE,High,Master Protein,O15371,Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1,0,22.821,13,5,9,5,548,63.9,6.05,6.38,5,0,3024757.5,High,1,
FALSE,High,Master Protein,P05783,"Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2",0,5.311,6,3,9,1,430,48,5.45,12.05,3,0,405461.25,High,1,
FALSE,High,Master Protein,P50990,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4,0,25.944,15,7,9,7,548,59.6,5.6,12.29,7,0,4324972.875,High,1,
FALSE,High,Master Protein,P12277,Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1,0,15.785,15,5,9,5,381,42.6,5.59,3.86,5,0,1216395.625,High,1,
FALSE,High,Master Protein,P61254,60S ribosomal protein L26 OS=Homo sapiens OX=9606 GN=RPL26 PE=1 SV=1,0,9.606,23,4,9,4,145,17.2,10.55,9.72,4,0,4638054.875,High,1,
FALSE,High,Master Protein,P41252,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2",0,15.345,5,6,9,6,1262,144.4,6.15,10.28,6,0,1392104.219,High,1,
FALSE,High,Master Protein,O00303,Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,0,19.222,13,4,9,4,357,37.5,5.45,15.7,4,0,6427459.875,High,1,
FALSE,High,Master Protein,P50914,60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4,0,13.514,19,4,8,4,215,23.4,10.93,7.96,4,0,4069177.25,High,1,
FALSE,High,Master Protein,Q13283,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,0,10.186,13,4,8,3,466,52.1,5.52,7.72,4,1,2118622.406,High,1,
FALSE,High,Master Protein,Q15046,Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3,0,16.528,10,5,8,5,597,68,6.35,3.48,5,0,3983143,High,1,
FALSE,High,Master Protein,P62899,60S ribosomal protein L31 OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1,0,9.607,25,3,8,3,125,14.5,10.54,12.81,3,0,10618448.44,High,1,
FALSE,High,Master Protein,P34932,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4,0,21.288,9,6,8,5,840,94.3,5.19,11.91,6,0,1711109.125,High,1,
FALSE,High,Master Protein,P35637,RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1,0,19.646,12,4,8,4,526,53.4,9.36,11.85,4,0,4034127.375,High,1,
FALSE,High,Master Protein,P11021,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,0,31.78,11,6,8,5,654,72.3,5.16,17.7,6,0,2045058.875,High,1,
FALSE,High,Master Protein,P62266,40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3,0,6.679,16,2,8,2,143,15.8,10.49,9.45,2,0,4858021.938,High,1,
FALSE,High,Master Protein,P35579,Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4,0,26.333,5,8,8,8,1960,226.4,5.6,5.09,8,0,286687.125,High,1,
FALSE,High,Master Protein,P0DP25,Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1,0,12.354,28,4,8,4,149,16.8,4.22,12.67,4,0,6636174.188,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P62854,40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3,0,21.831,44,4,8,4,115,13,11,13.73,4,0,12643073.78,High,1,
FALSE,High,Master Protein,P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,0,21.183,14,5,8,5,432,47.7,6.34,8.28,5,0,3256859.25,High,1,
FALSE,High,Master Protein,P14868,"Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2",0,17.145,16,6,8,6,501,57.1,6.55,5.71,6,0,2264770.813,High,1,
FALSE,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,16.813,13,5,8,5,531,57.9,7.84,10.38,5,0,3073511.125,High,1,
FALSE,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,24.779,11,4,7,4,364,39.4,8.09,16.34,4,0,9737557.625,High,1,Met-loss [N-Term]
FALSE,Medium,Master Protein,O14879,Interferon-induced protein with tetratricopeptide repeats 3 OS=Homo sapiens OX=9606 GN=IFIT3 PE=1 SV=1,0.024,2.22,1,1,7,1,490,56,5.2,0,1,0,120994620.3,High,1,
FALSE,High,Master Protein,Q15393,Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,0,21.485,6,6,7,6,1217,135.5,5.26,10.24,6,0,1128534.375,High,1,
FALSE,High,Master Protein,P67809,Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3,0,32.131,38,5,7,5,324,35.9,9.88,9.09,5,0,8143998.938,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P62910,60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2,0,19.274,21,2,7,2,135,15.9,11.33,13.33,2,0,4571856.875,High,1,
FALSE,High,Master Protein,P31689,DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,0,12.984,10,4,7,3,397,44.8,7.08,5.3,4,1,3651674.563,High,1,
FALSE,Medium,Master Protein,Q05655,Protein kinase C delta type OS=Homo sapiens OX=9606 GN=PRKCD PE=1 SV=2,0.037,1.801,4,1,7,1,676,77.5,7.75,0,1,0,15201922.5,High,1,
FALSE,High,Master Protein,Q14103,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1,0,9.032,6,2,7,2,355,38.4,7.81,13.08,2,0,3452454.125,High,1,
FALSE,High,Master Protein,Q92598,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,0,16.062,6,5,7,4,858,96.8,5.39,9.26,5,0,,High,1,
FALSE,High,Master Protein,P62826,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,0,9.103,18,4,7,4,216,24.4,7.49,3.76,4,0,1944490.188,High,1,
FALSE,High,Master Protein,Q13435,Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2,0,14.139,6,5,7,5,895,100.2,5.67,3.96,5,0,427169.5313,High,1,
FALSE,High,Master Protein,P26373,60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4,0,16.171,20,4,6,4,211,24.2,11.65,13.35,4,0,9086283,High,1,
FALSE,High,Master Protein,O75822,Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2,0,16.491,19,3,6,3,258,29,4.83,12.98,3,0,1630184.75,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1,0,12.852,8,3,6,3,556,60.3,6.11,7.54,3,0,2276219.063,High,1,
FALSE,High,Master Protein,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS1 PE=1 SV=2",0,17.624,6,6,6,6,1176,134.4,7.3,3.94,6,0,3395855.5,High,1,
FALSE,Medium,Master Protein,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PIK3CA PE=1 SV=2",0.017,2.365,1,1,6,1,1068,124.2,7.23,7.53,1,0,,High,1,Acetyl [K733]
FALSE,High,Master Protein,P84098,60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1,0,14.099,16,3,6,3,196,23.5,11.47,14.03,3,0,4689562.938,High,1,
FALSE,High,Master Protein,P42677,40S ribosomal protein S27 OS=Homo sapiens OX=9606 GN=RPS27 PE=1 SV=3,0,14.834,38,3,6,3,84,9.5,9.45,8.31,3,0,8901076.75,High,1,
FALSE,High,Master Protein,Q6EEV6,Small ubiquitin-related modifier 4 OS=Homo sapiens OX=9606 GN=SUMO4 PE=1 SV=2,0,7.022,13,1,6,1,95,10.7,7.18,14.15,1,0,6942865,High,1,
FALSE,Medium,Master Protein,O15018,PDZ domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PDZD2 PE=1 SV=4,0.012,2.509,0,1,6,1,2839,301.5,7.43,0,1,0,5290778.875,High,1,
FALSE,High,Master Protein,P62913,60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2,0,5.969,13,3,6,3,178,20.2,9.6,1.63,3,0,4101897.406,High,1,
FALSE,High,Master Protein,P28065,Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2,0,4.707,11,2,6,2,219,23.3,5.03,2.19,2,0,4729675.5,High,1,
FALSE,High,Master Protein,P05198,Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3,0,16.843,14,4,6,4,315,36.1,5.08,11.8,4,0,3097895.25,High,1,
FALSE,High,Master Protein,P61978,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1,0,17.327,13,5,6,5,463,50.9,5.54,7.69,5,0,2440300.531,High,1,
FALSE,High,Master Protein,Q92841,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2,0,17.345,9,6,6,6,729,80.2,8.27,4.92,6,0,2659164.063,High,1,
FALSE,Medium,Master Protein,Q9H1N7,Adenosine 3'-phospho 5'-phosphosulfate transporter 2 OS=Homo sapiens OX=9606 GN=SLC35B3 PE=1 SV=1,0.038,1.76,7,1,6,1,401,44.6,9.23,0,1,0,3928945.313,High,1,
FALSE,High,Master Protein,Q9Y3I1,F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1,0,8.391,5,2,6,2,522,58.5,6.55,12.32,2,0,3610472.5,High,1,
FALSE,Medium,Master Protein,Q96S96,Phosphatidylethanolamine-binding protein 4 OS=Homo sapiens OX=9606 GN=PEBP4 PE=1 SV=3,0.012,2.494,10,1,6,1,227,25.7,6.54,0,1,0,335999206,High,1,
FALSE,High,Master Protein,P27695,DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2,0,12.244,14,3,5,3,318,35.5,8.12,8.77,3,0,3216146.5,High,1,
